catalogCode,educationLevel,categoryCode,categoryName,classCode,className,majorCode,majorName,parentCode,itemLevel,source
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,01,哲学,,,01,哲学,,CATEGORY,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,01,哲学,0101,哲学类,0101,哲学类,01,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,01,哲学,0101,哲学类,010101,哲学,0101,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,01,哲学,0101,哲学类,010102,逻辑学,0101,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,01,哲学,0101,哲学类,010103K,宗教学,0101,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,01,哲学,0101,哲学类,010104T,伦理学,0101,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,,,02,经济学,,CATEGORY,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,0201,经济学类,02,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020101,经济学,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020102,经济统计学,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020103T,国民经济管理,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020104T,资源与环境经济学,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020105T,商务经济学,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020106T,能源经济,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020107T,劳动经济学,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020108T,经济工程,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0201,经济学类,020109T,数字经济,0201,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0202,财政学类,0202,财政学类,02,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0202,财政学类,020201K,财政学,0202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0202,财政学类,020202,税收学,0202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0202,财政学类,020203TK,国际税收,0202,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,0203,金融学类,02,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020301K,金融学,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020302,金融工程,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020303,保险学,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020304,投资学,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020305T,金融数学,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020306T,信用管理,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020307T,经济与金融,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020308T,精算学,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020309T,互联网金融,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020310T,金融科技,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0203,金融学类,020311TK,金融审计,0203,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0204,经济与贸易类,0204,经济与贸易类,02,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0204,经济与贸易类,020401,国际经济与贸易,0204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0204,经济与贸易类,020402,贸易经济,0204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,02,经济学,0204,经济与贸易类,020403T,国际经济发展合作,0204,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,,,03,法学,,CATEGORY,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,0301,法学类,03,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030101K,法学,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030102T,知识产权,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030103T,监狱学,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030104T,信用风险管理与法律防控,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030105T,国际经贸规则,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030106TK,司法警察学,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030107TK,社区矫正,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030108TK,纪检监察,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030109TK,国际法,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030110TK,司法鉴定学,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030111TK,国家安全学,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0301,法学类,030112TK,海外利益安全,0301,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0302,政治学类,0302,政治学类,03,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0302,政治学类,030201,政治学与行政学,0302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0302,政治学类,030202,国际政治,0302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0302,政治学类,030203,外交学,0302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0302,政治学类,030204T,国际事务与国际关系,0302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0302,政治学类,030205T,政治学、经济学与哲学,0302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0302,政治学类,030206TK,国际组织与全球治理,0302,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,0303,社会学类,03,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,030301,社会学,0303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,030302,社会工作,0303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,030303T,人类学,0303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,030304T,女性学,0303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,030305T,家政学,0303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,030306T,老年学,0303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0303,社会学类,030307T,社会政策,0303,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0304,民族学类,0304,民族学类,03,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0304,民族学类,030401,民族学,0304,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0305,马克思主义理论类,0305,马克思主义理论类,03,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0305,马克思主义理论类,030501,科学社会主义,0305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0305,马克思主义理论类,030502,中国共产党历史,0305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0305,马克思主义理论类,030503,思想政治教育,0305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0305,马克思主义理论类,030504T,马克思主义理论,0305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0305,马克思主义理论类,030505TK,工会学,0305,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,0306,公安学类,03,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030601K,治安学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030602K,侦查学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030603K,边防管理,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030604TK,禁毒学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030605TK,警犬技术,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030606TK,经济犯罪侦查,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030607TK,边防指挥,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030608TK,消防指挥,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030609TK,警卫学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030610TK,公安情报学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030611TK,犯罪学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030612TK,公安管理学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030613TK,涉外警务,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030614TK,国内安全保卫,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030615TK,警务指挥与战术,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030616TK,技术侦查学,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030617TK,海警执法,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030618TK,公安政治工作,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030619TK,移民管理,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030620TK,出入境管理,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030621TK,反恐警务,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030622TK,消防政治工作,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,03,法学,0306,公安学类,030623TK,铁路警务,0306,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,,,04,教育学,,CATEGORY,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,0401,教育学类,04,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040101,教育学,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040102,科学教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040103,人文教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040104,教育技术学,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040105,艺术教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040106,学前教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040107,小学教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040108,特殊教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040109T,华文教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040110TK,教育康复学,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040111T,卫生教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040112T,认知科学与技术,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040113T,融合教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040114TK,劳动教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040115T,家庭教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0401,教育学类,040116TK,孤独症儿童教育,0401,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,0402,体育学类,04,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040201,体育教育,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040202K,运动训练,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040203,社会体育指导与管理,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040204K,武术与民族传统体育,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040205,运动人体科学,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040206T,运动康复,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040207T,休闲体育,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040208T,体能训练,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040209T,冰雪运动,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040210TK,电子竞技运动与管理,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040211TK,智能体育工程,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040212TK,体育旅游,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040213T,运动能力开发,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040214TK,足球运动,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040215TK,马术运动与管理,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,04,教育学,0402,体育学类,040216T,体育康养,0402,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,,,05,文学,,CATEGORY,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,0501,中国语言文学类,05,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050101,汉语言文学,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050102,汉语言,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050103,汉语国际教育,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050104,中国少数民族语言文学,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050105,古典文献学,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050106T,应用语言学,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050107T,秘书学,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050108T,中国语言与文化,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050109T,手语翻译,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050110T,数字人文,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050111T,中国古典学,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050112T,汉学与中国学,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0501,中国语言文学类,050113T,应用中文,0501,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,0502,外国语言文学类,05,CLASS,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050201,英语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050202,俄语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050203,德语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050204,法语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050205,西班牙语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050206,阿拉伯语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050207,日语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050208,波斯语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050209,朝鲜语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050210,菲律宾语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050211,梵语巴利语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050212,印度尼西亚语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050213,印地语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050214,柬埔寨语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050215,老挝语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050216,缅甸语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050217,马来语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050218,蒙古语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050219,僧伽罗语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050220,泰语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050221,乌尔都语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050222,希伯来语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050223,越南语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050224,豪萨语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050225,斯瓦希里语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050226,阿尔巴尼亚语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050227,保加利亚语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050228,波兰语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050229,捷克语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050230,斯洛伐克语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050231,罗马尼亚语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050232,葡萄牙语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050233,瑞典语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050234,塞尔维亚语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050235,土耳其语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050236,希腊语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050237,匈牙利语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050238,意大利语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050239,泰米尔语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050240,普什图语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050241,世界语,0502,MAJOR,中华人民共和国教育部
MOE_UNDERGRADUATE_2024,UNDERGRADUATE,05,文学,0502,外国语言文学类,050242,孟加拉语,0502,MAJOR,中华人民共和国教育部
